Title,Price,Score
"Ventilador 3 en 1 Mio VEN-18MO turbo negro con 3 palas color  plateado de  metal, 18"" de diámetro 220 V",Calificación 4.5 de 5. 350 opiniones.,41.990
Ventilador 18 Pulgadas 90w Lior 3 En 1 Super Potente Metal,Calificación 4.1 de 5. 164 opiniones.,54.999
"Ventilador de pie Bonn B-100 ECO metal con 3 palas color  gris de  aluminio, 20"" de diámetro 220 V",Calificación 4.8 de 5. 97 opiniones.,89.990
Kanji Ventilador 10' 3 En 1 Rosa Kjh-fh1506 Color de las aspas Gris Diámetro 25 cm Frecuencia 50 Material de las aspas Metal,Calificación 4.7 de 5. 45 opiniones.,34.999
"Ventilador de pared Protalia VP 20 negro con 3 palas color  gris de  metal, 57 cm de diámetro 220 V",Calificación 4.8 de 5. 8 opiniones.,64.989
"Ventilador Liliana Industrial VWI32 De pared - 32 "" - Negro - 220V - Plata - Metal - 2",Calificación 4.6 de 5. 499 opiniones.,210.000
Ventilador Turbo 12 Pulgadas Piso Mesa Inclinable Eiffel 512 Cantidad de aspas 3 Color de la estructura Negro Color de las aspas Negro Diámetro 30 cm Material de las aspas Plástico,Calificación 4.4 de 5. 215 opiniones.,49.999
"Ventilador de techo Embassy EM-7018 blanco con 3 palas de  metal, 140 cm de diámetro 220 V",Calificación 4.5 de 5. 244 opiniones.,74.700
Turbo Ventilador DECO IV D12 Indelplas 12 Diseño Verde/Blanco Vintage Potente 220V,Calificación 4.4 de 5. 224 opiniones.,28.599
Ventilador De Techo Exahome Plafon Led 615 Skf Ind. Arg Cantidad de aspas 4 Color de la estructura Blanco Color de las aspas Blanco Diámetro 120 cm Material de las aspas Metal,Calificación 4.1 de 5. 514 opiniones.,137.988
"Ventilador de piso Liliana VTI32 turbo negro con 2 palas de  metal, 32"" de diámetro 220 V",Calificación 4.6 de 5. 101 opiniones.,103.771
Regulador Sitec 5 Velocidades Para  Ventilador De Techo,Calificación 4.6 de 5. 91 opiniones.,11.000
Ventilador De Techo Protalia 3014 Metalico 48 Cantidad de aspas 4 Color de la estructura Blanco Color de las aspas Blanco Diámetro 120 cm Frecuencia 50 Material de las aspas Metal,Calificación 4 de 5. 60 opiniones.,119.999
Ventilador Turbo De 20 Ultracomb Vt-4803 Negro Plástico,Calificación 3.9 de 5. 25 opiniones.,44.400
Ventilador 10 Kanji 3 En 1 Kjh-fi1006501 96cm 3 Velocidades Color De La Estructura Celeste Color De Las Aspas Plateado Diámetro 25 Cm Frecuencia 0 Material De Las Aspas Metal,Calificación 4.6 de 5. 38 opiniones.,39.199
Ventilador Frío Mini Aire Acondicionado Portátil Usb Color de la estructura Blanco Color de las aspas Negro Material de las aspas Plástico,Calificación 3.4 de 5. 673 opiniones.,25.999
Ventilador 3 En 1 Kanji Negro Con 3 Aspas De Metal De 18 Pul,Calificación 4.8 de 5. 4 opiniones.,51.999
"Ventilador de pared Liliana VW2416 negro con 4 palas de  plástico, 24"" de diámetro 220 V",Calificación 4.3 de 5. 203 opiniones.,116.199
Ventilador 20  Ultracomb Vt-4808 De Pie 3 Velocidades 100w,Calificación 4.3 de 5. 16 opiniones.,46.890
Turbo Ventilador Kanji 20' Fh2010 Plastico 85 Watt Cantidad de aspas 5 Color de la estructura Negro Diámetro 50.8 cm,Calificación 4.6 de 5. 166 opiniones.,33.783
Ventilador Industril Liliana 32  2 Aspas 280w Vwi32 Novogar,Calificación 4.7 de 5. 41 opiniones.,151.999
"Ventilador de techo Axel AX-VTPOTAR acero inoxidable con 4 palas color  plateado de  acero inoxidable, 1.2 m de diámetro 220 V",Calificación 4.1 de 5. 483 opiniones.,158.799
"Ventilador de pie Axel AX-PIE26 negro con 2 palas color  plateado de  metal, 26"" de diámetro 220 V",Calificación 4.2 de 5. 11 opiniones.,111.781
Ventilador Star Trak Turbo 14 Triple Funcion Sttg31-14 70w Cantidad de aspas 5 Color de la estructura Negro Color de las aspas Gris Diámetro 35.56 cm Material de las aspas Plástico,Calificación 4.1 de 5. 24 opiniones.,34.999
Ventilador Mini Portátil Personal Batería Recargable 3 Velo,Calificación 4.4 de 5. 9 opiniones.,25.495
"Ventilador De Piso Liliana Vtfm18 Turbo 3 Palas Plateado 18 Color de la estructura Cromo Diámetro 18 "" Material de las aspas Metal","Calificación 4.2 de 5. 1,389 opiniones.",55.154
"Ventilador de techo Anca VT10 negro con 4 palas de  metal, 1.2 m de diámetro 220 V",Calificación 4.5 de 5. 95 opiniones.,103.578
Ventiladores 3 En 1  Piso Y Pared  3 Velocidades Dinax  Full Color De La Estructura Negro Cantidad De Aspas 3 Color De Las Aspas Plateadas Diámetro 18 Cm Material De Las Aspas Metal,Calificación 4.4 de 5. 32 opiniones.,36.812
Ventilador De Pie Protalia V-18p Alta Potencia,Calificación 4.2 de 5. 55 opiniones.,75.999
Combo X 2 Ventilador Industrial Pared Palas Metal 20 Pulgadas - Industria Nacional - Garantia Oficial 3 Años,Calificación 4.4 de 5. 176 opiniones.,133.289
"Ventilador 3 en 1 Tower T-253 negro con 3 palas color  plateado de  metal, 18"" de diámetro 220 V",Calificación 4.3 de 5. 368 opiniones.,41.990
Ventilador De Pie 3 En 1 18'' Daihatsu Dvp1831 Cantidad de aspas 5 Color de la estructura Negro Color de las aspas Gris Diámetro 45 cm,Calificación 4.3 de 5. 343 opiniones.,39.000
Ventilador De Techo Premium Negro Pala Metal Martin & Martin Cantidad de aspas 4 Diámetro 120 cm,Calificación 4.4 de 5. 27 opiniones.,338.424
"Ventilador de mesa Protalia VD-16M cobre con 4 palas de  metal, 12"" de diámetro 220 V",Calificación 4.9 de 5. 17 opiniones.,73.710
"Ventilador de pared Liliana VWIT32 negro con 2 palas color  plata de  metal, 32"" de diámetro 220 V",Calificación 4.6 de 5. 430 opiniones.,179.499
Ventilador Exahome 3 En 1 Pie Pared Turbo Ind. Argentina,Calificación 4.4 de 5. 545 opiniones.,51.588
Ventilador 3 En 1 Pie Pared Aspas Metalicas 10 Pulgada,Calificación 3.8 de 5. 14 opiniones.,37.483
Regulador Ventilador De Techo Universal 5 Velocidades Y Luz,Calificación 4.4 de 5. 79 opiniones.,11.490
"Ventilador de mesa Protalia VD-16M cobre con 4 palas de  metal, 12"" de diámetro 220 V",Calificación 4.9 de 5. 17 opiniones.,73.710
"Ventilador de pared Liliana VWIT32 negro con 2 palas color  plata de  metal, 32"" de diámetro 220 V",Calificación 4.6 de 5. 430 opiniones.,179.499
"Ventilador De Pie Liliana Vphp2416 Negro Cantidad de aspas 4 Diámetro 24 "" Material de las aspas Plástico",Calificación 4.4 de 5. 620 opiniones.,132.999
Ventilador 3 en 1 Boher BOH-FH1706 10 pulgadas negro,Calificación 3.9 de 5. 131 opiniones.,93.799
"Ventilador de piso Kanji KJH-FH1201 turbo blanco con 5 palas color  gris de  plástico, 12"" de diámetro 220 V",Calificación 4.2 de 5. 164 opiniones.,35.346
Ventilador De Pie Kacemaster - 16 - 70w - 220v,Calificación 4.5 de 5. 106 opiniones.,38.000
Ventilador 3 En 1 Pie Piso Mesada Pared 18 Pulgada Osilante,Calificación 4.6 de 5. 32 opiniones.,43.990
Ventilador De Pie 20 Semi Industrial Paletas Metálicas Ofert,Calificación 4.2 de 5. 150 opiniones.,59.990
2x Ventilador Semi Industrial Turbo 50cm Grande 90w Oferta Exahome,Calificación 4.5 de 5. 475 opiniones.,89.990
"Liliana Vsop16 Ventilador De Mesa 3 Vel 5 Aspas Oscilante 16 Color de la estructura Negro Color de las aspas Negro Diámetro 16 "" Material de las aspas Plástico",Calificación 4.5 de 5. 522 opiniones.,54.799
Liliana Vpc20b De Pie 20 Negro 220v Plateado Metal Cantidad de aspas 3 Diámetro 20,Calificación 4.5 de 5. 534 opiniones.,72.999
Motor Turbo Ventilador Liliana 20 Pulgadas Original,Calificación 4.5 de 5. 219 opiniones.,34.848
Ventilador Turbo De 20 Pulgadas Kanjihome 5 Aspas Plasticas Color de la estructura Negro Color de las aspas Negro,Calificación 4.2 de 5. 21 opiniones.,45.999
Motor Turbo 70 W Giro Horario,Calificación 4.6 de 5. 30 opiniones.,24.999
Ventilador De Piso Turbo 12 3 Velocidades 40w Temporizador Cantidad De Aspas 5 Color De La Estructura Blanco Color De Las Aspas Gris Diámetro 12 Cm Frecuencia 50hz Material De Las Aspas Plástico,Calificación 5 de 5. 2 opiniones.,38.000
"Ventilador de techo Anca VT102P negro, 1.2 m de diámetro 220 V",Calificación 4.2 de 5. 13 opiniones.,115.898
"Ventilador 3 en 1 Genérica T253/251 plateado con 3 palas de  metal, 45 cm de diámetro 220 V",Calificación 4.4 de 5. 7 opiniones.,55.077
"Ventilador de techo Martin & Martin Airplane VT357 blanco con 4 palas de  metal, 120 cm de diámetro 220 V",Calificación 4.5 de 5. 42 opiniones.,229.218
"Ventilador de pared y de piso Indelplas IV20 turbo negro con 5 palas de  plástico, 20"" de diámetro 220 V",Calificación 4.6 de 5. 748 opiniones.,35.943
Ventilador De Pie Aspas Metálica Liliana22 Vpc22 130w Outlet,?,48.999
Ventilador Industrial Pared Liliana Vwit32 Control Remoto,Calificación 4.4 de 5. 7 opiniones.,149.999
Ventilador De Pared V11 Plata 90w Crivel Cantidad de aspas 3 Color de la estructura Gris Color de las aspas Gris,Calificación 4.2 de 5. 10 opiniones.,119.999
"Ventilador Industrial Pared 30 190w Alpaca Cantidad de aspas 2 Color de la estructura Plateado Color de las aspas Gris Diámetro 30 "" Material de las aspas Metal",?,411.495
Ventilador 3 En 1 Winco W118 Metalico 18'' Pie Pared O Piso,Calificación 4.5 de 5. 64 opiniones.,39.999
"Ventilador de piso Indelplas DECO IV D12 amarillo con 5 palas color  blanco de  plástico, 12"" de diámetro 220 V",Calificación 4.5 de 5. 194 opiniones.,39.999
"Ventilador Industrial De Pie 24 Pulga Axel Pie24 Pales Metal Cantidad de aspas 2 Color de la estructura Negro Color de las aspas Negro Diámetro 24 "" Material de las aspas Chapa",Calificación 4.2 de 5. 10 opiniones.,86.061
"Ventilador de pie Magiclick BMV20P negro con 3 palas de  metal, 20"" de diámetro 220 V",Calificación 3.9 de 5. 175 opiniones.,42.020
"Ventilador 20'' Star Trak Multifuncion 3 En 1 Stp31-20 Negro Color de las aspas Celeste Diámetro 20 "" Material de las aspas Acero",Calificación 4.6 de 5. 7 opiniones.,46.500
"Ventilador de pie Axel AX-PIE30 negro con 2 palas de  metal, 30"" de diámetro 220 V",Calificación 4.1 de 5. 79 opiniones.,102.774
Ventilador De Pie Industrial 30 Pulgadas 76 Cm 3 Velocidades,Calificación 5 de 5. 5 opiniones.,122.790
Ventilador De Techo Vta420 Ta Con Luz Led Blanco Severbon Cantidad de aspas 4 Diámetro 120 cm Material de las aspas Chapa,Calificación 4.3 de 5. 53 opiniones.,155.199
"Ventilador de mesa Garden Highpro ProFan12 negro con 3 palas de  plástico, 20 cm de diámetro 50 Hz/60 Hz 110 V/220 V",?,72.435
Sistema Rociador Agua P/ Ventilador. Refrigeración Terrazas.,Calificación 4.4 de 5. 22 opiniones.,165.000
Juego De 4 Palas Madera Esterilla Nr1 Ventilador Techo Sitec,Calificación 4.8 de 5. 11 opiniones.,42.000
"Ventilador de techo Exahome 60 negro con 4 palas de  metal, 120 cm de diámetro 220 V",Calificación 4.5 de 5. 62 opiniones.,129.286
Ventilador De Pie Kanjihome Kjh-fh1212 De 20 Pulgadas 95w Color de la estructura Blanco,Calificación 4.2 de 5. 130 opiniones.,46.137
Ventilador 18´ Lhv18 Pie Piso Pared 3 En 1 Lutin Home,Calificación 4 de 5. 21 opiniones.,46.000
Peabody Ventilador De Pie Digital Pe-vpdc1625,Calificación 5 de 5. 3 opiniones.,103.949
Liliana Aircyclone  VTHD16G 220V,Calificación 4.7 de 5. 86 opiniones.,85.984
"Ventilador de Pie Eiffel E-510 negro con 3 palas color  gris de  chapa, 10"" de diámetro 220 V",Calificación 4.2 de 5. 589 opiniones.,29.399
Ventilador Turbo 20 Star Track  3 Veloc. Anti Repelente,Calificación 4 de 5. 10 opiniones.,37.829
"Ventilador de mesa y pared Liliana VTF10P turbo negro, 10"" de diámetro 220 V","Calificación 4.1 de 5. 1,899 opiniones.",30.999
08repuesto Gancho Buje Soporte Sujetar Agarre Ventilador,Calificación 4.7 de 5. 15 opiniones.,1.800
Ventilador Mt Home De Pie 20'' Confort Carlos,Calificación 4.8 de 5. 14 opiniones.,129.000
"Ventilador de pie Axel AX-PIE20 blanco con 3 palas plasticas , 20"" de diámetro 220 V",Calificación 4.1 de 5. 327 opiniones.,50.999
"Ventilador Techo Luz Led Control Remoto Airmax Mod 1005 Cantidad de aspas 3 Color de la estructura Marrón Color de las aspas Marrón Diámetro 1118 "" Frecuencia 50 Hz Material de las aspas PVC",Calificación 5 de 5. 7 opiniones.,292.376
Ventilador De Pared 20 Pulgadas Oscilante Silencioso Indelpl,Calificación 4.4 de 5. 52 opiniones.,70.998
"Ventilador 3 en 1 Star Trak STP31-10 negro con 3 palas color  celeste de  acero, 10"" de diámetro 220 V",Calificación 4.5 de 5. 222 opiniones.,39.889
Ventilador De Pie Winco W1116 16 5 Aspas Plasticas Color de la estructura Negro Color de las aspas Transparente Diámetro 45 cm Frecuencia 50 Material de las aspas Plástico,Calificación 4.4 de 5. 52 opiniones.,79.999
"Ventilador de piso Exahome TB20 turbo negro con 5 palas de  plástico, 20"" de diámetro 220 V",Calificación 4.5 de 5. 50 opiniones.,65.988
Ventilador De Pie Midea 18¨ Negro. Cantidad de aspas 3 Color de la estructura Negro Color de las aspas Negro Diámetro 45 cm Frecuencia 50 Material de las aspas Plástico,Calificación 4.6 de 5. 38 opiniones.,64.999
Ventilador 3 En 1 Pie Pared Aspas Metalicas 10 Pulgada,Calificación 3.8 de 5. 14 opiniones.,37.483
Ventilador De Techo Severbon Vtml 420 Dc Con Luz Led,Calificación 4.4 de 5. 17 opiniones.,185.424
Ventilador Techo Chapa Negro O Blanco Con Luz,Calificación 4.5 de 5. 16 opiniones.,170.400
Ventilador De Pie Midea 18¨ Negro. Cantidad de aspas 3 Color de la estructura Negro Color de las aspas Negro Diámetro 45 cm Frecuencia 50 Material de las aspas Plástico,Calificación 4.6 de 5. 38 opiniones.,64.999
Ventilador De Techo Con Luz 3 Luces Araña 4 Aspas Metal Axel,Calificación 4.4 de 5. 78 opiniones.,76.999
Ventilador De Techo Winco Con Luz Led W1342 Retráctil Material de las aspas Plástico,Calificación 4.6 de 5. 24 opiniones.,189.549
Ventilador De Pie Peabody 130 W Metal 20 PuLG 3 Vel Gtia,Calificación 4.6 de 5. 272 opiniones.,96.999
Kanji Ventilador 10' 3 En 1 Verde Kjh-fh1606 Color de las aspas Plateado Diámetro 25 cm Frecuencia 0 Material de las aspas Metal,Calificación 4.9 de 5. 16 opiniones.,31.595
Ventilador 3 En 1 Mini Pared Piso Pie Hytoshy 10´ Pulgad 65w Color De La Estructura Rosa Frecuencia 50hz Cantidad De Aspas 3 Color De Las Aspas Plateado Diámetro 28 Cm Material De Las Aspas Acero,Calificación 4.5 de 5. 184 opiniones.,34.999
Ventilador 3 En 1 Pie Piso Mesada Pared 18 Pulgada Osilante,Calificación 4.6 de 5. 32 opiniones.,43.990
Base Volante Para Ventilador 18 O 20 Pulgadas Repuesto,Calificación 4.5 de 5. 188 opiniones.,8.999
Regulador Ventilador De Techo Universal 5 Velocidades Y Luz,Calificación 4.4 de 5. 79 opiniones.,11.490
Ventilador Cultivo Indoor Garden Highpro Profan Clip Fan 5w,?,38.780
"Ventilador de auto B-Max HX-T303, 12 cm de diámetro",?,25.920
Ventilador De Piso 16'' Axel Ax-tv16 Turbo 5 Aspas,Calificación 5 de 5. 6 opiniones.,57.099
Ventilador Techo Crivel Metal Pala 120 Cm 5 Vel. V3 Standard,Calificación 4.6 de 5. 11 opiniones.,90.645
Ventilador De Pie Liliana Vprn20 Orbital Con Repeler 20 PuLG,Calificación 4.5 de 5. 304 opiniones.,76.590
Vent.de Pie 26 Philco Vpip2622p Industrial 180w Cantidad de aspas 3 Color de la estructura Negro Color de las aspas Plata Diámetro 65 cm Material de las aspas Metal,Calificación 4.5 de 5. 69 opiniones.,128.000
Ventilador Turbo Semi Industrial Exahome 50cm 20  90w Grande,"Calificación 4.5 de 5. 1,318 opiniones.",44.990
Ventilador De Mesa Retro 12 pulgadas Protalia Vd-16m Color de estructura Cobre,Calificación 4.7 de 5. 147 opiniones.,75.990
Ventilador Industrial 30 De Pie/pared Piso 2 En 1 Eiffel Cantidad De Aspas 3 Color De La Estructura Negro Color De Las Aspas Negro Diámetro 80 Cm Frecuencia 50 Mhz,?,129.899
Ventilador De Techo Negro Nacional 5 Potencias Gtia 5 Años - Silencioso - Montado Sobre Rulemanes - Bobinado 100% Cobre,Calificación 4.2 de 5. 118 opiniones.,111.539
Ventilador Protalia Hogar De Pie V-20p Con Aspas Metalicas,Calificación 4.3 de 5. 103 opiniones.,85.999
Ventilador Pie Y Pared 30  Industrial Hamers By Kacemaster,?,108.744
Turboventilador Tu18c 18 80w 3v Electrolux Cantidad de aspas 3 Color de la estructura Gris Color de las aspas Gris Diámetro 45 cm Material de las aspas Chapa,Calificación 4.3 de 5. 19 opiniones.,50.999
Ventilador De Pie Electrolux Vp24p 24 Pulgadas 125w,Calificación 4.4 de 5. 22 opiniones.,86.279
Ventilador 18 In 3 En 1 Pie Pared Mesa Turbo Paleta Metalica,Calificación 4.4 de 5. 329 opiniones.,41.990
"Ventilador 3 En 1 Liliana Vtf10p Negro, 10  De Diámetro 220v",Calificación 4.4 de 5. 29 opiniones.,22.999
Ventilador Techo Axel Blanco 1 Luz  4 Palas Metal 5 Vel,?,67.599
"Ventilador de pared y de piso Indelplas IV16 turbo negro con 5 palas, 16"" de diámetro 220 V","Calificación 4.5 de 5. 4,836 opiniones.",30.499
Ventilador De Pie Midea 16¨inverter Cantidad de aspas 5 Color de la estructura Blanco Color de las aspas Blanco Diámetro 40 cm Frecuencia 50 Material de las aspas Plástico,Calificación 4.7 de 5. 178 opiniones.,159.990
"Ventilador de pared Liliana VWC2016 negro con 3 palas color  plateado de  metal, 20"" de diámetro 220 V",Calificación 4.3 de 5. 708 opiniones.,63.329
Ventilador De Techo Protalia 3020 Nogal Y Negro Natural 85w,Calificación 4.1 de 5. 16 opiniones.,151.319
Ventilador Techo 4 Palas Metalico Apto Luz Ind Nacional Color de la estructura Negro Color de las aspas Color Diámetro 120 cm Material de las aspas Chapa,Calificación 4.9 de 5. 12 opiniones.,108.153
Ventilador De Pared Liliana 20 Control Remoto Vwc2016,Calificación 4 de 5. 68 opiniones.,63.599
Ventilador 3 En 1 Pie Piso Mesada Pared 18 Pulgada Osilante,Calificación 4.6 de 5. 32 opiniones.,43.990
Ventilador De Techo Protalia Metal Ind. Arg Apto Iluminación,Calificación 4.6 de 5. 10 opiniones.,116.390
Regulador Control De 5 Velocidades Para Ventilador De Techo,Calificación 4.7 de 5. 69 opiniones.,10.053
Ventilador Pared/pie Peabody Pe-vi300me 3 Palas Aluminio 30 Color de la estructura Negro Color de las aspas Negro Diámetro 30,Calificación 4.6 de 5. 294 opiniones.,148.507
Ventilador De Techo Blanco 5 Velocidades Garantía + Led Tg,Calificación 4.1 de 5. 48 opiniones.,131.813
Ventilador Clip Pinza Broche-oficinas-indoor Cooler,Calificación 3.5 de 5. 6 opiniones.,24.990
Ventilador De Pared De 24 Pulgadas Indelplas Tipo Industrial Diámetro 60 cm,Calificación 4.3 de 5. 25 opiniones.,75.563
Ventilador Pie Industrial 20 Pulgadas 130w Pala Metal Alpaca Cantidad de aspas 3 Color de la estructura Plateado Diámetro 20,Calificación 3.9 de 5. 7 opiniones.,293.911
"Ventilador de piso Axel AX-TUR20 turbo negro con 3 palas color  plateado de  metal, 20"" de diámetro 220 V",Calificación 4.3 de 5. 120 opiniones.,59.399
Ventilador De Pie Electrolux Vp21p 95w 3 Velocidades,Calificación 4.4 de 5. 16 opiniones.,83.120
Ventilador Turbo Piso O Pared Semi Industrial 20 Pulgad Axel,Calificación 4.7 de 5. 23 opiniones.,41.590
Ventilador De Pie Digital 18 pulgadas Moulinex Ve4081b1 + Control 80 W 3 Velocidades Color de las aspas Negro,Calificación 4.5 de 5. 850 opiniones.,65.990
"Ventilador de pie Peabody PE-VPD2062 negro con 3 palas de  plástico, 20"" de diámetro 220 V",Calificación 4.7 de 5. 202 opiniones.,61.895
Ventilador 3 En 1 Pie Turbo Pared 20 Pulgadas Eiffel E-520 100w De Potencia Real Super Potente Motor Bobinado De Cobre 5 Aspas Metalicas Reja Metalica,Calificación 4.3 de 5. 50 opiniones.,57.540
Turbo Ventilador De Pie Liliana 10 Pul 5 Aspas Aluminio,Calificación 3.8 de 5. 260 opiniones.,47.895
Ventilador De Techo Con Luz Plafon Led Madera Y Acero Axel E Cantidad de aspas 4 Color de la estructura Acero inox Diámetro 120 cm Frecuencia 50Hz,Calificación 4.2 de 5. 76 opiniones.,197.329
